category,address_raw,address_processed,address_reversed,longitude,latitude
"airports, train, and bus stations in Metro Manila Philippines",NAIA Terminal 1,NAIA Terminal 1,"NAIA Terminal 1 West wing, NAIA Road, RSG Townhomes, Santo Niño, Parañaque, Southern Manila District, Metro Manila, 1705, Pilipinas",121.00454837239882,14.5043212
"airports, train, and bus stations in Metro Manila Philippines",Ortigas Station,Ortigas Station,"Ortigas, EDSA, Wack-Wack Greenhills, Mandaluyong, Eastern Manila District, Metro Manila, 1554, Pilipinas",121.0567162584848,14.58789765
"airports, train, and bus stations in Metro Manila Philippines",EDSA Station,EDSA Station,"EDSA, Pilapil Street, Barangay 83, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1303, Pilipinas",121.00063131276782,14.5388064
"airports, train, and bus stations in Metro Manila Philippines",Alabang Station,Alabang Station,"Alabang, T. Molina Street, 7A Homes, Alabang, Muntinlupa, Southern Manila District, Metro Manila, 1781, Pilipinas",121.0476954,14.4171936
"airports, train, and bus stations in Metro Manila Philippines",Araneta Center-Cubao Station,Araneta Center-Cubao Station,"Araneta Center - Cubao, Aurora Boulevard, Socorro, Cubao, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1109, Pilipinas",121.05294878874692,14.62284975
"airports, train, and bus stations in Metro Manila Philippines",Makati Station,Makati Station,"Makati Pumping Station, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.02779776588191,14.5718627
"airports, train, and bus stations in Metro Manila Philippines",Quezon Avenue Station,Quezon Avenue Station,"Quezon Avenue, Mother Ignacia Avenue, South Triangle, Scout Area, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1103, Pilipinas",121.03879018378056,14.64226275
"airports, train, and bus stations in Metro Manila Philippines",Taft Station,Taft Station,"Taft Avenue, EDSA, Barangay 146, Zone 16, District 1, Pasay, Southern Manila District, Metro Manila, 1303, Pilipinas",121.001448472543,14.5375746
"airports, train, and bus stations in Metro Manila Philippines",Pasay Station,Pasay Station,"Pasay Road, Estacion Street, Pio del Pilar, District I, Makati, Southern Manila District, Metro Manila, 1230, Pilipinas",121.01221585568103,14.54980495
"airports, train, and bus stations in Metro Manila Philippines",NAIA Terminal 3,NAIA Terminal 3,"NAIA Terminal 3, Newport, Barangay 183, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1309, Pilipinas",121.0148719,14.5198919
"airports, train, and bus stations in Metro Manila Philippines",MRT-3 stations,MRT-3 stations,"Ayala, EDSA, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1224, Pilipinas",121.02790198361272,14.54919775
"airports, train, and bus stations in Metro Manila Philippines",Araneta City Bus Terminal,Araneta City Bus Terminal,"Araneta City Bus Station, Times Square Avenue, Socorro, Cubao, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1109, Pilipinas",121.05525028349712,14.6215673
"airports, train, and bus stations in Metro Manila Philippines",Philippine National Railway (PNR),Philippine National Railway (PNR),"PNR Road, Betis, San Nicolas 2nd, Guagua, Pampanga, Central Luzon, 2003, Pilipinas",120.6420464,14.9780867
"airports, train, and bus stations in Metro Manila Philippines",Araneta Center Bus Station,Araneta Center Bus Station,"Araneta City Bus Station, Times Square Avenue, Socorro, Cubao, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1109, Pilipinas",121.05525028349712,14.6215673
"airports, train, and bus stations in Metro Manila Philippines",PNR Buendia Station,PNR Buendia Station,"PNR Buendia Station, Senator Gil J. Puyat Avenue, Kayamanan A, Pio del Pilar, District I, Makati, Southern Manila District, Metro Manila, 1200, Pilipinas",121.00825,14.5579952
"airports, train, and bus stations in Metro Manila Philippines",PNR Paco Station,PNR Paco Station,"Paco PNR Station Site, Barangay 815, Paco, Fifth District, Manila, Capital District, Metro Manila, 1007, Pilipinas",120.99974289555516,14.5800268
major and famous buildings in Metro Manila Philippines,SM Mall of Asia,SM Mall of Asia,"SM Mall of Asia, Seaside Boulevard, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1300, Pilipinas",120.98159848166422,14.53520885
major and famous buildings in Metro Manila Philippines,Ayala Museum,Ayala Museum,"Ayala Museum, Makati Avenue, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.0232447,14.5535834
major and famous buildings in Metro Manila Philippines,National Museum of Fine Arts,National Museum of Fine Arts,"National Museum of Fine Arts, Padre Burgos Avenue, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98125059519232,14.5869301
major and famous buildings in Metro Manila Philippines,Cultural Center of the Philippines,Cultural Center of the Philippines,"Zamboanga Del Norte Cultural ans Sports Center, General Luna Street, Central, Estaka, Zamboanga del Norte, Zamboanga Peninsula, 7100, Pilipinas",123.347664,8.5839106
major and famous buildings in Metro Manila Philippines,Manila Cathedral,Manila Cathedral,"Manila Cathedral, Cabildo Street, Barangay 655, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97363804615644,14.59151105
major and famous buildings in Metro Manila Philippines,Intramuros,Intramuros,"Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9746537,14.5909588
major and famous buildings in Metro Manila Philippines,Bonifacio Global City (BGC),Bonifacio Global City (BGC),"University of the Philippines BGC, 14th Drive, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05966135048612,14.55252105
major and famous buildings in Metro Manila Philippines,San Agustin Church,San Agustin Church,"San Agustin Church, Urdaneta Street, Barangay 658, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97535696040268,14.5889053
major and famous buildings in Metro Manila Philippines,Manila Hotel,Manila Hotel,"Manila Hotel, Bonifacio Drive, Ermita, Fifth District, Manila, Capital District, Metro Manila, 0913, Pilipinas",120.97385813217264,14.58332345
major and famous buildings in Metro Manila Philippines,National Museum of the Philippines,National Museum of the Philippines,"National Museum of Anthropology, Finance Road, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98069264404803,14.5853377
major and famous buildings in Metro Manila Philippines,Malacañang Palace,Malacañang Palace,"Malacañang Palace, Jose P. Laurel Street, San Miguel, Sixth District, Manila, Capital District, Metro Manila, 1005, Pilipinas",120.99434880815008,14.5939474
major and famous buildings in Metro Manila Philippines,Philippine International Convention Center,Philippine International Convention Center,"Philippine International Convention Center, Vicente Sotto Street, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1307, Pilipinas",120.9830575414796,14.5543133
major and famous buildings in Metro Manila Philippines,Rizal Monument,Rizal Monument,"Rizal Monument, Roxas Boulevard, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.9770254016484,14.58179455
major and famous buildings in Metro Manila Philippines,Bahay Tsinoy,Bahay Tsinoy,"Museum of the Chinese in Philippine Life, Cabildo Street, Barangay 655, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.9750357,14.590901
major and famous buildings in Metro Manila Philippines,Makati Stock Exchange Building,Makati Stock Exchange Building,"EastWest Unibank, Ayala Avenue, Salcedo, Bel-Air, District I, Makati, Southern Manila District, Metro Manila, 1226, Pilipinas",121.023275,14.5558249
major and famous buildings in Metro Manila Philippines,Greenbelt Chapel,Greenbelt Chapel,"Greenbelt Chapel, Makati Avenue, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.02233068026626,14.55279055
major and famous buildings in Metro Manila Philippines,Fort Santiago,Fort Santiago,"Fort Santiago, Soledad Promenade, Barangay 656, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97009007784048,14.5944616
major and famous buildings in Metro Manila Philippines,National Museum of Anthropology,National Museum of Anthropology,"National Museum of Anthropology, Finance Road, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98069264404803,14.5853377
major and famous buildings in Metro Manila Philippines,Taal Volcano,Taal Volcano,"Taal Volcano, San Nicolas, Batangas, Calabarzon, 4207, Pilipinas",120.9985863,14.0106736
major and famous buildings in Metro Manila Philippines,Rizal Park,Rizal Park,"Rizal Park, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97539737957254,14.5806732
major and famous buildings in Metro Manila Philippines,Bonifacio Global City,Bonifacio Global City,"Ascott Bonifacio Global City Manila, 4th Avenue, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04682194794007,14.5506508
major and famous buildings in Metro Manila Philippines,The Manila Hotel,The Manila Hotel,"The Peninsula Manila, Makati Avenue, Salcedo, Bel-Air, District I, Makati, Southern Manila District, Metro Manila, 1226, Pilipinas",121.02519434738204,14.55495065
major and famous buildings in Metro Manila Philippines,Manila Ocean Park,Manila Ocean Park,"Manila Ocean Park, 666, Parade Avenue, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97264811964642,14.57997945
major and famous buildings in Metro Manila Philippines,Ninoy Aquino International Airport Terminal 3,Ninoy Aquino International Airport Terminal 3,"Ninoy Aquino International Airport Terminal 3, Andrews Avenue, Newport, Barangay 183, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1309, Pilipinas",121.0123689,14.5204996
major and famous buildings in Metro Manila Philippines,Quezon Memorial Circle,Quezon Memorial Circle,"Quezon Memorial Circle, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.04928782517348,14.6514468
major and famous buildings in Metro Manila Philippines,Mall of Asia,Mall of Asia,"Mall of Asia, Globe Rotonda, Metropolitan Park, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1308, Pilipinas",120.9835441,14.5348194
major and famous buildings in Metro Manila Philippines,Manila City Hall,Manila City Hall,"Manila City Hall, A. Villegas Street, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98164107218568,14.589309
major and famous buildings in Metro Manila Philippines,Resorts World Manila,Resorts World Manila,"Newport World Resorts, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1309, Pilipinas",121.01769181509783,14.51954845
major and famous buildings in Metro Manila Philippines,Makati - Greenbelt,Makati - Greenbelt,"Greenbelt, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.02140012611818,14.5529988
major and famous buildings in Metro Manila Philippines,Pasay - SM Mall of Asia,Pasay - SM Mall of Asia,"SM Mall of Asia, Seaside Boulevard, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1300, Pilipinas",120.98159848166422,14.53520885
major and famous buildings in Metro Manila Philippines,Manila - Manila Cathedral,Manila - Manila Cathedral,"Manila Cathedral, Cabildo Street, Barangay 655, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97363804615644,14.59151105
major and famous buildings in Metro Manila Philippines,Quezon City - Araneta Center,Quezon City - Araneta Center,"Araneta City, Cubao, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1135, Pilipinas",121.05427832470468,14.62051325
major and famous buildings in Metro Manila Philippines,Mandaluyong - Shangri-La Plaza,Mandaluyong - Shangri-La Plaza,"Shangri-La Plaza, Shaw Boulevard, Wack-Wack Greenhills, Mandaluyong, Eastern Manila District, Metro Manila, 1555, Pilipinas",121.0551445798059,14.5814308
major and famous buildings in Metro Manila Philippines,Taguig - Venice Grand Canal Mall,Taguig - Venice Grand Canal Mall,"Venice Grand Canal Mall, Upper McKinley Road, Woodridge I, Pinagsama, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05168521442798,14.53374245
major and famous buildings in Metro Manila Philippines,Pasig - Capitol Commons,Pasig - Capitol Commons,"Capitol Commons, Oranbo, Pasig, Eastern Manila District, Metro Manila, Pilipinas",121.06351834872878,14.5759241
major and famous buildings in Metro Manila Philippines,Paranaque - City of Dreams Manila,Paranaque - City of Dreams Manila,"City of Dreams Manila, Asean Avenue, Baclaran, Parañaque, Southern Manila District, Metro Manila, 1702, Pilipinas",120.99195077463736,14.5238678
major and famous buildings in Metro Manila Philippines,Las Pinas - SM Southmall,Las Pinas - SM Southmall,"SM Southmall, Las Piñas, 2nd District, Southern Manila District, Metro Manila, Pilipinas",121.01007505421336,14.4324991
major and famous buildings in Metro Manila Philippines,San Sebastian Church,San Sebastian Church,"San Sebastian Church, Bilibid Viejo Street, 391, Quiapo, Third District, Manila, Capital District, Metro Manila, 1001, Pilipinas",120.98900632142858,14.599678099999998
major and famous buildings in Metro Manila Philippines,Baywalk,Baywalk,"Baywalk, Bacolod, Western Visayas, Pilipinas",122.94076408370432,10.6725452
major and famous buildings in Metro Manila Philippines,CCP Complex,CCP Complex,"CCP Complex, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, Pilipinas",120.98370974426014,14.554644
major and famous buildings in Metro Manila Philippines,Ninoy Aquino International Airport,Ninoy Aquino International Airport,"Ninoy Aquino International Airport, NAIA Expressway, Barangay 191, Zone 20, District 1, Pasay, Southern Manila District, Metro Manila, 1301, Pilipinas",121.02188606807516,14.5123016
major and famous buildings in Metro Manila Philippines,Marikina Sports Center,Marikina Sports Center,"Marikina Sports Park, Toyota Avenue, Paliparan Subdivision, Santo Niño, District I, Marikina, Eastern Manila District, Metro Manila, 1800, Pilipinas",121.09846413070674,14.63460265
major and famous buildings in Metro Manila Philippines,Manila Central Post Office,Manila Central Post Office,"Manila Central Post Office, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97924925507569,14.59564485
major and famous buildings in Metro Manila Philippines,National Library of the Philippines.,National Library of the Philippines.,"National Library of the Philippines, Kalaw Avenue, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97916995057516,14.58155435
major and famous buildings in Metro Manila Philippines,The Mind Museum,The Mind Museum,"The Mind Museum, Rizal Drive, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.04553614987243,14.5520716
major and famous buildings in Metro Manila Philippines,Coconut Palace,Coconut Palace,"Coconut Palace, Fernando Maria Guerrero Street, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 0921, Pilipinas",120.9797969532047,14.55518705
major and famous buildings in Metro Manila Philippines,Edsa Shrine,Edsa Shrine,"Our Lady of Edsa Shrine, Ortigas Avenue, Ugong Norte, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1110, Pilipinas",121.05874266204488,14.5924054
major and famous buildings in Metro Manila Philippines,The National Library of the Philippines,The National Library of the Philippines,"National Library of the Philippines, Kalaw Avenue, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.97916995057516,14.58155435
major and famous buildings in Metro Manila Philippines,Quiapo Church (Minor Basilica of the Black Nazarene),Quiapo Church (Minor Basilica of the Black Nazarene),"Quiapo Church, 910, Plaza Miranda, 307, Quiapo, Third District, Manila, Capital District, Metro Manila, 1001, Pilipinas",120.98379710203416,14.5988612
major and famous buildings in Metro Manila Philippines,The National Museum of the Philippines,The National Museum of the Philippines,"National Museum of Anthropology, Finance Road, 659, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.98069264404803,14.5853377
major and famous buildings in Metro Manila Philippines,Bonifacio Global City High Street,Bonifacio Global City High Street,"Fully Booked, B6, Bonifacio High Street, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.0527688,14.5496723
major and famous buildings in Metro Manila Philippines,Shangri-La at the Fort,Shangri-La at the Fort,"Pink's, 5th Avenue, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1635, Pilipinas",121.0472403,14.5519935
major and famous buildings in Metro Manila Philippines,Metropolitan Museum of Manila,Metropolitan Museum of Manila,"Metropolitan Museum of Manila, Roxas Boulevard, Agno, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.98648867521808,14.5623665
major and famous buildings in Metro Manila Philippines,Greenbelt Mall,Greenbelt Mall,"Greenbelt 3, Esperanza Street, San Lorenzo, District I, Makati, Southern Manila District, Metro Manila, 1228, Pilipinas",121.02188432653516,14.55194015
major and famous buildings in Metro Manila Philippines,Makati Stock Exchange,Makati Stock Exchange,"Makati Stock Exchange, Ayala Avenue, Salcedo, Bel-Air, District I, Makati, Southern Manila District, Metro Manila, 1226, Pilipinas",121.0230533,14.5557166
major and famous buildings in Metro Manila Philippines,University of Santo Tomas (UST),University of Santo Tomas (UST),"UST Museum, Ampuero Drive, Barangay 470, Sampaloc, Fourth District, Manila, Capital District, Metro Manila, 1015, Pilipinas",120.9891706,14.6101615
major and famous buildings in Metro Manila Philippines,University of the Philippines Diliman (UP Diliman),University of the Philippines Diliman (UP Diliman),"Unibersidad ng Pilipinas Diliman, B. Baluyot Street, UP Campus, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.0663606748634,14.65422435
major and famous buildings in Metro Manila Philippines,SM Mall of Asia (MOA),SM Mall of Asia (MOA),"SM Mall of Asia, Seaside Boulevard, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 1300, Pilipinas",120.98159848166422,14.53520885
major and famous buildings in Metro Manila Philippines,The Philippine International Convention Center,The Philippine International Convention Center,"Flag of the Philippine International Convention Center, Vicente Sotto Street, Barangay 76, Zone 10, District 1, Pasay, Southern Manila District, Metro Manila, 0921, Pilipinas",120.9815076,14.5547253
major and famous buildings in Metro Manila Philippines,The Bonifacio Global City,The Bonifacio Global City,"University of the Philippines BGC, 14th Drive, Fort Bonifacio, Taguig, Southern Manila District, Metro Manila, 1634, Pilipinas",121.05966135048612,14.55252105
major and famous buildings in Metro Manila Philippines,The Manila Cathedral,The Manila Cathedral,"Manila Cathedral, Cabildo Street, Barangay 655, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1002, Pilipinas",120.97363804615644,14.59151105
major and famous buildings in Metro Manila Philippines,Robinsons Galleria,Robinsons Galleria,"Robinsons Galleria, Ortigas Avenue, Ugong Norte, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1110, Pilipinas",121.05959621486308,14.5911642
major and famous buildings in Metro Manila Philippines,BPI Building,BPI Building,"BPI, Taft Avenue, Barangay 693, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.9904714,14.5727056
major and famous buildings in Metro Manila Philippines,Quiapo Church,Quiapo Church,"Quiapo Church, 910, Plaza Miranda, 307, Quiapo, Third District, Manila, Capital District, Metro Manila, 1001, Pilipinas",120.98379710203416,14.5988612
major and famous buildings in Metro Manila Philippines,RCBC Plaza,RCBC Plaza,"RCBC Plaza, 6819, District I, Makati, Southern Manila District, Metro Manila, Pilipinas",121.01637980088556,14.56076145
major high schools in Metro Manila Philippines,Philippine Science High School (Main Campus),Philippine Science High School (Main Campus),"Philippine Science High School Main Campus, Senator Miriam P. Defensor-Santiago Avenue, San Jose, Project 6, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1105, Pilipinas",121.04036231740032,14.650882500000002
major high schools in Metro Manila Philippines,Pasay City Science High School,Pasay City Science High School,"Pasay City Science High School, 2888, Padre Vergel Street, Barangay 98, Zone 14, District 2, Pasay, Southern Manila District, Metro Manila, 1303, Pilipinas",121.0023626349901,14.5394888
major high schools in Metro Manila Philippines,Mandaluyong High School,Mandaluyong High School,"Mandaluyong High School, Reverend Gregorio Aglipay Street, Poblacion, Mandaluyong, Eastern Manila District, Metro Manila, 1067, Pilipinas",121.02460618525132,14.58693095
major high schools in Metro Manila Philippines,Quezon City High School,Quezon City High School,"Quezon City High School, Scout Ybardolaza Street, Sacred Heart, Scout Area, Project 1, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1103, Pilipinas",121.03752466233368,14.62982485
major high schools in Metro Manila Philippines,Quezon City Science High School,Quezon City Science High School,"Quezon City Science High School, Misamis Street Extension, Santo Cristo, Bago Bantay, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1122, Pilipinas",121.03000565028628,14.65881235
major high schools in Metro Manila Philippines,Marikina Science High School,Marikina Science High School,"Marikina Science High School, Mayor Juan Chanyungco Street, New Marikina Subdivision, Santa Elena, District I, Marikina, Eastern Manila District, Metro Manila, 1800, Pilipinas",121.09940124655162,14.63146855
major high schools in Metro Manila Philippines,Pasig City Science High School,Pasig City Science High School,"Pasig City Science High School, F. Legaspi Street, Maybunga, Pasig, Eastern Manila District, Metro Manila, 1607, Pilipinas",121.09654572625892,14.5751453
major high schools in Metro Manila Philippines,Makati High School,Makati High School,"Makati High School, General Luna Street, Bel-Air Village Phase I and II, Poblacion, District I, Makati, Southern Manila District, Metro Manila, 1210, Pilipinas",121.03311656738914,14.5640867
major high schools in Metro Manila Philippines,Manila Science High School,Manila Science High School,"Manila Science High School, Taft Avenue, Barangay 670, Ermita, Fifth District, Manila, Capital District, Metro Manila, 1000, Pilipinas",120.986293886231,14.58066735
major high schools in Metro Manila Philippines,Makati Science High School,Makati Science High School,"Makati Science High School, Kalayaan Avenue, Cembo, District II, Taguig, Southern Manila District, Metro Manila, 1640, Pilipinas",121.0522978914757,14.5629871
major high schools in Metro Manila Philippines,Philippine Science High School,Philippine Science High School,"Senator Miriam P. Defensor-Santiago Avenue, San Jose, Bagong Pag-asa, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1100, Pilipinas",121.0406,14.6463688
major high schools in Metro Manila Philippines,Caloocan High School,Caloocan High School,"Caloocan High School, 10th Avenue, Barangay 68, Zone 6, Grace Park West, District 2, Caloocan, Northern Manila District, Metro Manila, 1406, Pilipinas",120.9816302187462,14.6512176
major high schools in Metro Manila Philippines,Philippine High School for the Arts,Philippine High School for the Arts,"Philippine High School for the Arts, Ibarang Road, Batong Malake, Los Baños, Laguna, Calabarzon, 4031, Pilipinas",121.21623510441026,14.1535244
major high schools in Metro Manila Philippines,Rizal High School,Rizal High School,"Rizal High School, Dr. Sixto Antonio Avenue, Caniogan, Pasig, Eastern Manila District, Metro Manila, 1607, Pilipinas",121.07532035732116,14.5683704
major high schools in Metro Manila Philippines,Arellano High School,Arellano High School,"Bataan National High School, Roman Superhighway, Canyon Ridge, Bagong Silang, Balanga, Bataan, Central Luzon, 2100, Pilipinas",120.51852070957185,14.6770439
major high schools in Metro Manila Philippines,Valenzuela City School of Mathematics and Science,Valenzuela City School of Mathematics and Science,"Valenzuela City School of Mathematics and Science, A. Pablo Street, Saint Louis Compound, Malinta, 1st District, Valenzuela, Northern Manila District, Metro Manila, 1441, Pilipinas",120.9665327903783,14.6918753
major high schools in Metro Manila Philippines,University of Santo Tomas High School,University of Santo Tomas High School,"University of Santo Tomas Junior High School, Osmeña Drive, Barangay 470, Sampaloc, Fourth District, Manila, Capital District, Metro Manila, 1015, Pilipinas",120.9878705,14.6106423
major high schools in Metro Manila Philippines,La Salle Green Hills,La Salle Green Hills,"La Salle Green Hills, 343, Ortigas Avenue, Wack-Wack Greenhills, Mandaluyong, Eastern Manila District, Metro Manila, 1556, Pilipinas",121.05521119870671,14.59712465
major high schools in Metro Manila Philippines,Pasay City High School,Pasay City High School,"Pasay City West High School, Pasadeña Street, Barangay 70, Zone 9, District 1, Pasay, Southern Manila District, Metro Manila, 1302, Pilipinas",120.99599431154176,14.5440316
major high schools in Metro Manila Philippines,Ateneo de Manila High School,Ateneo de Manila High School,"Ateneo de Manila High School, Bagobo Street, La Vista Subdivision, 3rd District, Quezon City, Eastern Manila District, Metro Manila, 1800, Pilipinas",121.08164431209109,14.6446494
major high schools in Metro Manila Philippines,Manila High School,Manila High School,"Manila High School, Victoria Street, Barangay 657, Intramuros, Fifth District, Manila, Capital District, Metro Manila, 1200, Pilipinas",120.97846041568069,14.5889423
major high schools in Metro Manila Philippines,University of the Philippines Integrated School,University of the Philippines Integrated School,"University of the Philippines Integrated School (UPIS) - Elementary Department, Africa, Pook Dagohoy, UP Campus, Diliman, 4th District, Quezon City, Eastern Manila District, Metro Manila, 1101, Pilipinas",121.07217629211038,14.65303865
major high schools in Metro Manila Philippines,Taguig Science High School,Taguig Science High School,"Taguig Science High School, G3CF, Manuel L. Quezon Avenue, Acacia Kaliwa, Hagonoy, Taguig, Southern Manila District, Metro Manila, 1632, Pilipinas",121.07360239474788,14.52048145
major high schools in Metro Manila Philippines,Philippine Science High School - Main Campus,Philippine Science High School - Main Campus,"Philippine Science High School Main Campus, Senator Miriam P. Defensor-Santiago Avenue, San Jose, Project 6, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1105, Pilipinas",121.04036231740032,14.650882500000002
major high schools in Metro Manila Philippines,Pamantasan ng Lungsod ng Marikina High School,Pamantasan ng Lungsod ng Marikina High School,"Pamantasan ng Lungsod ng Marikina - Senior High School, M. H. del Pilar Street, Midtown Subdivision, San Roque, District I, Marikina, Eastern Manila District, Metro Manila, 1801, Pilipinas",121.09672113230192,14.6228589
major high schools in Metro Manila Philippines,Mandaluyong Science High School,Mandaluyong Science High School,"City of Mandaluyong Science High School, E. Pantaleon Street, Purok 6, Hulo, Mandaluyong, Eastern Manila District, Metro Manila, 1550, Pilipinas",121.03543266084851,14.56878165
major high schools in Metro Manila Philippines,St. Scholastica's College,St. Scholastica's College,"St. Scholastica's College, 2560, Pablo Ocampo Street, Barangay 728, Malate, Fifth District, Manila, Capital District, Metro Manila, 1004, Pilipinas",120.996431101876,14.56420955
major high schools in Metro Manila Philippines,De La Salle Santiago Zobel School,De La Salle Santiago Zobel School,"De La Salle - Santiago Zobel School, University Avenue, Ayala Alabang, Muntinlupa, Southern Manila District, Metro Manila, 1780, Pilipinas",121.01975252676468,14.4100946
major high schools in Metro Manila Philippines,Colegio San Agustin Makati,Colegio San Agustin Makati,"Colegio San Agustin - Makati, Palm Avenue, Bougainvilla Place, Dasmariñas, District I, Makati, Southern Manila District, Metro Manila, 1650, Pilipinas",121.0261853482966,14.5420359
major high schools in Metro Manila Philippines,Philippine Science High School Main Campus,Philippine Science High School Main Campus,"Philippine Science High School Main Campus, Senator Miriam P. Defensor-Santiago Avenue, San Jose, Project 6, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1105, Pilipinas",121.04036231740032,14.650882500000002
major high schools in Metro Manila Philippines,PAREF Woodrose School,PAREF Woodrose School,"Paref Woodrose School, Acacia Avenue, Ayala Alabang, Muntinlupa, Southern Manila District, Metro Manila, 1780, Pilipinas",121.01264356972467,14.3996387
major high schools in Metro Manila Philippines,Xavier School San Juan,Xavier School San Juan,"Xavier School, 64, Xavier Street, Greenhills, 2nd District, San Juan, Eastern Manila District, Metro Manila, 1502, Pilipinas",121.0399391889574,14.60472235
major high schools in Metro Manila Philippines,St. Paul College Pasig,St. Paul College Pasig,"St. Paul College of Pasig, Saint Paul Road, Ugong, Pasig, Eastern Manila District, Metro Manila, 1604, Pilipinas",121.06674299341984,14.58156525
major high schools in Metro Manila Philippines,Don Bosco Technical College Mandaluyong,Don Bosco Technical College Mandaluyong,"Don Bosco Technical College, 736, General Kalentong Street, Pag-asa, Mandaluyong, Eastern Manila District, Metro Manila, 1550, Pilipinas",121.02561842808734,14.59008885
major high schools in Metro Manila Philippines,Pateros National High School,Pateros National High School,"Pateros National High School, P. Herrera Street, San Pedro, Pateros, Southern Manila District, Metro Manila, 1623, Pilipinas",121.06626173798264,14.54741535
major high schools in Metro Manila Philippines,Las Piñas City National Science High School,Las Piñas City National Science High School,"Las Piñas City National Science High School, Governor G. Licaros Avenue, Venezia Homes, Talon Dos, Las Piñas, 2nd District, Southern Manila District, Metro Manila, 1747, Pilipinas",120.98470449333064,14.4330886
major high schools in Metro Manila Philippines,San Beda College Alabang,San Beda College Alabang,"San Beda College Alabang, Don Manolo Drive, Cupang, Muntinlupa, Southern Manila District, Metro Manila, 1799, Pilipinas",121.02554408876328,14.4330746
